File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF322QGS	bam	alignments	ENCSR136GMT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF716OXJ	1470320631	ENCODE Processing Pipeline	fa15b7ba10eab071471bf736ceb3f4db		https://www.encodeproject.org/files/ENCFF322QGS/@@download/ENCFF322QGS.bam	mm10			released	mild to moderate bottlenecking			
ENCFF524ZFV	bam	alignments	ENCSR136GMT	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF833RGU	1394683955	ENCODE Processing Pipeline	fde900ebfeb469005f32ed7f325a1bac		https://www.encodeproject.org/files/ENCFF524ZFV/@@download/ENCFF524ZFV.bam	mm10			released	mild to moderate bottlenecking			
ENCFF368LAT	bam	alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF105XGM, ENCFF806TVZ	1673584032	ENCODE Processing Pipeline	1f3dd17d8b1237af02eca45dfd2f9091		https://www.encodeproject.org/files/ENCFF368LAT/@@download/ENCFF368LAT.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF711UCP	bam	alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF806TVZ, ENCFF874ADM	1556782641	ENCODE Processing Pipeline	094a30d74498c931f611c3a19f599ade		https://www.encodeproject.org/files/ENCFF711UCP/@@download/ENCFF711UCP.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF516VSR	bam	unfiltered alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF874ADM	3460580588	ENCODE Processing Pipeline	edb61e982bd9f3009080c7d294dd0d95		https://www.encodeproject.org/files/ENCFF516VSR/@@download/ENCFF516VSR.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF996NRE	bam	unfiltered alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF105XGM	3228211426	ENCODE Processing Pipeline	15694189c93e0bb957ed2a087a77beab		https://www.encodeproject.org/files/ENCFF996NRE/@@download/ENCFF996NRE.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF293UCG	bam	alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF105XGM	1673024518	ENCODE Processing Pipeline	4c49080c1e15225fdaa1acf446d27010		https://www.encodeproject.org/files/ENCFF293UCG/@@download/ENCFF293UCG.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF777XFH	bam	alignments	ENCSR149GYK	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF874ADM	1556260150	ENCODE Processing Pipeline	b9871d2d425c57a6d2c23253c8eaa117		https://www.encodeproject.org/files/ENCFF777XFH/@@download/ENCFF777XFH.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF508KIW	bam	alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF257DBI, ENCFF768HAN, ENCFF806TVZ	1854510432	ENCODE Processing Pipeline	224fcdc3097d652f1ad9a266559dded2		https://www.encodeproject.org/files/ENCFF508KIW/@@download/ENCFF508KIW.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF178FEU	bam	alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF707YKI, ENCFF806TVZ	1277277032	ENCODE Processing Pipeline	b52bae9b3bcab4eae3543a3e55d68450		https://www.encodeproject.org/files/ENCFF178FEU/@@download/ENCFF178FEU.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF742XUS	bam	unfiltered alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF257DBI, ENCFF768HAN	2861684330	ENCODE Processing Pipeline	8926fae81ab945b9e496755fe9e4e484		https://www.encodeproject.org/files/ENCFF742XUS/@@download/ENCFF742XUS.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF309GLO	bam	unfiltered alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF707YKI	1803785211	ENCODE Processing Pipeline	0bd7cd286e356a49e563752afdde4787		https://www.encodeproject.org/files/ENCFF309GLO/@@download/ENCFF309GLO.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF826GUO	bam	alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF257DBI, ENCFF768HAN	1854163080	ENCODE Processing Pipeline	def0880caec2d8d006488e5f1a416737		https://www.encodeproject.org/files/ENCFF826GUO/@@download/ENCFF826GUO.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF027UTM	bam	alignments	ENCSR479LFP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF707YKI	1277018492	ENCODE Processing Pipeline	c8153c2e5099b3ae2e334c85ac5cd106		https://www.encodeproject.org/files/ENCFF027UTM/@@download/ENCFF027UTM.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF081EMS	bam	alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF441BJJ, ENCFF806TVZ, ENCFF824WNR	3982097668	ENCODE Processing Pipeline	ef56d36fb1a5e440c68fd07987f2cc57		https://www.encodeproject.org/files/ENCFF081EMS/@@download/ENCFF081EMS.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF881FJP	bam	alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF636CUM, ENCFF806TVZ	2280745382	ENCODE Processing Pipeline	eda2152ae376bc22017f447cae227c12		https://www.encodeproject.org/files/ENCFF881FJP/@@download/ENCFF881FJP.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF894XEQ	bam	unfiltered alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF018NEO, ENCFF441BJJ, ENCFF824WNR	5848626701	ENCODE Processing Pipeline	ee9fb401d25d22e43c3aa6564eebdfb2		https://www.encodeproject.org/files/ENCFF894XEQ/@@download/ENCFF894XEQ.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF634NAV	bam	alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF018NEO, ENCFF441BJJ, ENCFF824WNR	3981334614	ENCODE Processing Pipeline	7ddb47b07bf0beca483b22b504878ce3		https://www.encodeproject.org/files/ENCFF634NAV/@@download/ENCFF634NAV.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF044KKF	bam	unfiltered alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF018NEO, ENCFF636CUM, ENCFF905TFJ	3739698549	ENCODE Processing Pipeline	6dca018ae99f203d8cbb0cae53012789		https://www.encodeproject.org/files/ENCFF044KKF/@@download/ENCFF044KKF.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF209HPI	bam	alignments	ENCSR274AQL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF018NEO, ENCFF636CUM, ENCFF905TFJ	2613993051	ENCODE Processing Pipeline	d75f6d9cb454c71ca6bd5b95e169796f		https://www.encodeproject.org/files/ENCFF209HPI/@@download/ENCFF209HPI.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF629PFQ	bam	alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF456KTU, ENCFF806TVZ, ENCFF939WZI	2095028393	ENCODE Processing Pipeline	93eb5a03f5e9ef139fe18818ab174348		https://www.encodeproject.org/files/ENCFF629PFQ/@@download/ENCFF629PFQ.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF440FTI	bam	alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF806TVZ, ENCFF995MZR	1381619020	ENCODE Processing Pipeline	633b3a7643d765b9bdd122b5f1aa986c		https://www.encodeproject.org/files/ENCFF440FTI/@@download/ENCFF440FTI.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF825MKZ	bam	unfiltered alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF456KTU, ENCFF939WZI	3294438780	ENCODE Processing Pipeline	67572bc5ca7cbb66295cd134e288e910		https://www.encodeproject.org/files/ENCFF825MKZ/@@download/ENCFF825MKZ.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF070BIQ	bam	unfiltered alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF995MZR	2044904238	ENCODE Processing Pipeline	f35f1f6dbd268befc63a78b15b745c16		https://www.encodeproject.org/files/ENCFF070BIQ/@@download/ENCFF070BIQ.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF031RFH	bam	alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF995MZR	1381432055	ENCODE Processing Pipeline	aec83f9b6eec407ea573c9bf4d7e10b9		https://www.encodeproject.org/files/ENCFF031RFH/@@download/ENCFF031RFH.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF492LOP	bam	alignments	ENCSR577SDJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF456KTU, ENCFF939WZI	2094728185	ENCODE Processing Pipeline	5ccfdde3e038c8d9a1d3c91172bbad1c		https://www.encodeproject.org/files/ENCFF492LOP/@@download/ENCFF492LOP.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF846YEH	bam	unfiltered alignments	ENCSR999LAC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-02-05	ENCODE				1							ENCFF018NEO, ENCFF331QQL	1325128080	ENCODE Processing Pipeline	fdb55c4db047aeeec386f6b2db0c0e72		https://www.encodeproject.org/files/ENCFF846YEH/@@download/ENCFF846YEH.bam	mm10			released	low read depth			
ENCFF847EJM	bam	alignments	ENCSR999LAC	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-02-05	ENCODE				1			50				ENCFF018NEO, ENCFF331QQL	970731188	ENCODE Processing Pipeline	cf27ca4a3a6a2906818293ba1f444012		https://www.encodeproject.org/files/ENCFF847EJM/@@download/ENCFF847EJM.bam	mm10			released	low read depth			
ENCFF924JBL	bam	alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZSX, ENCFF806TVZ	864805335	ENCODE Processing Pipeline	ae4b14e71235b48fa6474e6c7fe21575		https://www.encodeproject.org/files/ENCFF924JBL/@@download/ENCFF924JBL.bam	mm10-minimal			archived	low read depth, low read length, control low read depth			
ENCFF776CDB	bam	alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZSY, ENCFF806TVZ	780082144	ENCODE Processing Pipeline	518534276896a75f9323c9a9eda818ac		https://www.encodeproject.org/files/ENCFF776CDB/@@download/ENCFF776CDB.bam	mm10-minimal			archived	low read depth, low read length, control low read depth			
ENCFF412DDJ	bam	unfiltered alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSX, ENCFF018NEO	1210413936	ENCODE Processing Pipeline	353cd7a6b7a704c9af748cc515230a31		https://www.encodeproject.org/files/ENCFF412DDJ/@@download/ENCFF412DDJ.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF125HSS	bam	unfiltered alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSY, ENCFF018NEO	1080019240	ENCODE Processing Pipeline	03bc1000e81b17a70e3fd781ff172b03		https://www.encodeproject.org/files/ENCFF125HSS/@@download/ENCFF125HSS.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF076JPB	bam	alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSX, ENCFF018NEO	864608129	ENCODE Processing Pipeline	038003e5debf4fc3b0c11a096bd9e882		https://www.encodeproject.org/files/ENCFF076JPB/@@download/ENCFF076JPB.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF543YTQ	bam	alignments	ENCSR948RYN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSY, ENCFF018NEO	779927579	ENCODE Processing Pipeline	43f418b33b2dcbf53fc3a15b9f1ee949		https://www.encodeproject.org/files/ENCFF543YTQ/@@download/ENCFF543YTQ.bam	mm10			released	low read depth, low read length, control low read depth			
ENCFF001PSX	bam	alignments	ENCSR000CNL	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-09-07	ENCODE				1							ENCFF001PTA, ENCFF001PTB, ENCFF001PTC, ENCFF001PTD, ENCFF001PTE, ENCFF001PTF, ENCFF001PTG, ENCFF001PTH	1325995763	John Stamatoyannopoulos, UW	77f7e6b7b7d5172c36c0bfda79edd587		https://www.encodeproject.org/files/ENCFF001PSX/@@download/ENCFF001PSX.bam	mm9			archived	low spot score, insufficient read depth			
ENCFF922EAX	bam	unfiltered alignments	ENCSR000CNL	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-09-07	ENCODE				1							ENCFF001PTA, ENCFF001PTB, ENCFF001PTC, ENCFF001PTD, ENCFF001PTE, ENCFF001PTF, ENCFF001PTG, ENCFF001PTH, ENCFF340HIY	1944811209	ENCODE Processing Pipeline	56eaccd6a113c6332e903e7a2dc98b51		https://www.encodeproject.org/files/ENCFF922EAX/@@download/ENCFF922EAX.bam	mm10			released	low spot score, insufficient read depth			
ENCFF044JCK	bam	alignments	ENCSR000CNL	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-09-07	ENCODE				1							ENCFF922EAX	1411213449	ENCODE Processing Pipeline	3ea7ef60083056947f89abcc5ff6ad81		https://www.encodeproject.org/files/ENCFF044JCK/@@download/ENCFF044JCK.bam	mm10			archived	low spot score, insufficient read depth			
ENCFF956IZY	bam	alignments	ENCSR000CNL	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	14.5 day	Mus musculus							DNA		see document	see document		False	2012-09-07	ENCODE				1							ENCFF922EAX	1395837944	ENCODE Processing Pipeline	a06bea2a6bb5453bfe3de9b3714054af		https://www.encodeproject.org/files/ENCFF956IZY/@@download/ENCFF956IZY.bam	mm10			released	low spot score, insufficient read depth			
ENCFF092RWB	bam	alignments	ENCSR731OMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF276VDQ, ENCFF806TVZ	1799509591	ENCODE Processing Pipeline	18364fddedbd4c470ffe1ac635132a4e		https://www.encodeproject.org/files/ENCFF092RWB/@@download/ENCFF092RWB.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF953WGF	bam	alignments	ENCSR731OMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF407YBJ, ENCFF806TVZ	1323909171	ENCODE Processing Pipeline	e1ff5614595e907e6f569ca6c8fbb728		https://www.encodeproject.org/files/ENCFF953WGF/@@download/ENCFF953WGF.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF199UYD	bam	unfiltered alignments	ENCSR731OMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF276VDQ	2907451881	ENCODE Processing Pipeline	22ac98002a5f2b18fd44b0e0fa9615c4		https://www.encodeproject.org/files/ENCFF199UYD/@@download/ENCFF199UYD.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF350DQE	bam	unfiltered alignments	ENCSR731OMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF407YBJ	2380095753	ENCODE Processing Pipeline	1b348cd5eef3e82d0048b1e627b2855f		https://www.encodeproject.org/files/ENCFF350DQE/@@download/ENCFF350DQE.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF980RAX	bam	alignments	ENCSR731OMP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF407YBJ	1323701767	ENCODE Processing Pipeline	d4993c978f495385b36055c3b36d3ea4		https://www.encodeproject.org/files/ENCFF980RAX/@@download/ENCFF980RAX.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
